[2020-01-04 17:35:39,809]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/auth?=", "request": {"": ""}, "responese": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NzgxMzQxMzksIm5iZiI6MTU3ODEzNDEzOSwianRpIjoiY2Y4MWEwYzgtNzQzZS00YjFiLWFiNTktMTYwYjJhYzBhY2M1IiwiZXhwIjoxNTc4NzM4OTM5LCJpZGVudGl0eSI6ImFkbWluX3Rva29AZ21haWwuY29tIiwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiamVuaXNfYWt1biI6ImFkbWluX3Rva28ifX0.14oSs0yTyqZLQnjCXw3VwMQ6SPrGQC0mrKA-ON59IDI"}}
[2020-01-04 20:59:46,784]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/client?", "request": {}, "responese": [{"id": 3, "nama": "Supplier1", "no_telepon": 81289899090, "no_rekening": "4536789098757", "lokasi": "Jl. Ratu Dibalau no. 135 Kel. Pisang Candi, Malang", "email": "supplier1@gmail.com", "password": "00afb914b3b33a4657fe6ab85d3a89e3", "jenis_akun": "supplier", "created_at": "Sat, 04 Jan 2020 17:50:50 -0000", "updated_at": null}, {"id": 4, "nama": "Pembeli1", "no_telepon": 812897896095, "no_rekening": "454759699098757", "lokasi": "Jl. Kaisar Pangareb no. 135 Kel. Pisang Candi, Malang", "email": "pembeli1@gmail.com", "password": "47255ff8879a2522792558b736878ec1", "jenis_akun": "pembeli", "created_at": "Sat, 04 Jan 2020 17:56:16 -0000", "updated_at": null}, {"id": 5, "nama": "Pembeli2", "no_telepon": 84567896095, "no_rekening": "789059699098757", "lokasi": "Jl. Pangeran Djuanda no. 1 Kel. Pisang Candi, Malang", "email": "pembeli2@gmail.com", "password": "37dbd376467cd5b15eee8f978c55aaf8", "jenis_akun": "pembeli", "created_at": "Sat, 04 Jan 2020 17:56:16 -0000", "updated_at": null}, {"id": 6, "nama": "Supplier2", "no_telepon": 85743196095, "no_rekening": "923435699098757", "lokasi": "Jl. Sultan Agung no. 1 Kel. Pisang Candi, Malang", "email": "supplier2@gmail.com", "password": "cd0989e864b7c6e4f85b7936c694060c", "jenis_akun": "supplier", "created_at": "Sat, 04 Jan 2020 17:56:16 -0000", "updated_at": null}]}
[2020-01-04 21:01:43,522]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "GET", "code": "401 UNAUTHORIZED", "uri": "/client/3?", "request": {}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-04 21:01:43,655]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/favicon.ico?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-04 21:03:55,355]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "GET", "code": "401 UNAUTHORIZED", "uri": "/client/3?", "request": {}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-04 21:03:55,487]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/favicon.ico?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-04 21:11:34,126]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "GET", "code": "401 UNAUTHORIZED", "uri": "/client?", "request": {}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-04 21:11:34,248]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/favicon.ico?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-04 21:11:45,968]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "GET", "code": "401 UNAUTHORIZED", "uri": "/client?p=&rp=", "request": {"p": "", "rp": ""}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-04 21:11:46,113]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/favicon.ico?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-04 21:14:08,550]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/client/3?", "request": {}, "responese": {"id": 3, "nama": "Supplier1", "no_telepon": 81289899090, "no_rekening": "4536789098757", "lokasi": "Jl. Ratu Dibalau no. 135 Kel. Pisang Candi, Malang", "email": "supplier1@gmail.com", "password": "00afb914b3b33a4657fe6ab85d3a89e3", "jenis_akun": "supplier", "created_at": "Sat, 04 Jan 2020 17:50:50 -0000", "updated_at": null}}
[2020-01-04 21:14:21,617]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "GET", "code": "401 UNAUTHORIZED", "uri": "/client/3?", "request": {}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-04 21:14:38,274]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 422, "method": "GET", "code": "422 UNPROCESSABLE ENTITY", "uri": "/client/3?", "request": {}, "responese": {"msg": "Signature verification failed"}}
[2020-01-04 21:20:01,699]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/client/3?", "request": {}, "responese": {"status": "UNAUTHORIZED"}}
[2020-01-04 21:31:13,353]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/client/user?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-04 21:31:45,142]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/client/user?", "request": {}, "responese": {"id": 3, "nama": "Supplier1", "no_telepon": 81289899090, "no_rekening": "4536789098757", "lokasi": "Jl. Ratu Dibalau no. 135 Kel. Pisang Candi, Malang", "email": "supplier1@gmail.com", "password": "00afb914b3b33a4657fe6ab85d3a89e3", "jenis_akun": "supplier", "created_at": "Sat, 04 Jan 2020 17:50:50 -0000", "updated_at": null}}
[2020-01-04 21:41:20,909]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/client/user?", "request": {}, "responese": {"id": 3, "nama": "Supplierbaru1", "no_telepon": 81289899090, "no_rekening": "4536789098757", "lokasi": "Jl. Ratu Dibalau no. 135 Kel. Pisang Candi, Malang", "email": "supplier1@gmail.com", "password": "f3e320abac2af0bcc2de01fa0b417e4f", "jenis_akun": "supplier", "created_at": "Sat, 04 Jan 2020 17:50:50 -0000", "updated_at": null}}
[2020-01-04 21:50:31,013]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/product?", "request": {}, "responese": {"message": {"harga_awal": "invalid literal for int() with base 10: ''"}}}
[2020-01-04 21:51:08,113]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/product?", "request": {}, "responese": {"message": {"deskripsi_produk": "Missing required parameter in the JSON body"}}}
[2020-01-04 22:16:24,669]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/product?", "request": {}, "responese": {"message": "Failed to decode JSON object: Expecting value: line 10 column 27 (char 313)"}}
[2020-01-04 22:17:14,620]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/product?", "request": {}, "responese": {"message": "Failed to decode JSON object: Expecting value: line 10 column 27 (char 313)"}}
[2020-01-04 22:19:34,620]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/product?", "request": {}, "responese": {"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 0, "persen_discount": 0, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}}
[2020-01-04 23:11:01,629]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product?", "request": {}, "responese": [{"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 0, "persen_discount": 0, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}]}
[2020-01-04 23:11:46,061]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product?nama_produk=Stick%20PS", "request": {"nama_produk": "Stick PS"}, "responese": [{"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 0, "persen_discount": 0, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}]}
[2020-01-04 23:11:53,632]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product?nama_produk=Stick%20PS%20Game", "request": {"nama_produk": "Stick PS Game"}, "responese": []}
[2020-01-04 23:12:00,143]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product?nama_produk=Stick%20PS", "request": {"nama_produk": "Stick PS"}, "responese": [{"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 0, "persen_discount": 0, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}]}
[2020-01-04 23:12:06,450]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product?nama_produk=J", "request": {"nama_produk": "J"}, "responese": []}
[2020-01-04 23:12:11,212]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product?nama_produk=Stick%20PS", "request": {"nama_produk": "Stick PS"}, "responese": [{"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 0, "persen_discount": 0, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}]}
[2020-01-04 23:20:32,434]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "PUT", "code": "401 UNAUTHORIZED", "uri": "/product?", "request": {}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-04 23:21:39,848]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/product/1?", "request": {}, "responese": {"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 100000, "persen_discount": 30, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}}
[2020-01-04 23:27:55,547]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction?", "request": {}, "responese": {"message": "cart sudah dibuat"}}
[2020-01-04 23:29:16,398]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction?", "request": {}, "responese": {"message": "cart sudah dibuat"}}
[2020-01-04 23:30:49,175]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction?", "request": {}, "responese": {"message": "cart sudah dibuat"}}
[2020-01-04 23:46:26,261]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction?", "request": {}, "responese": {"id": 1, "pembeli_id": 3, "metode_pembayaran": "Fast Delivery 24 jam", "harga_barang_total": 0, "biaya_ongkir_total": 0, "total_harga": 0, "total_barang": 0, "status": "process", "waktu_diproses": "Sat, 04 Jan 2020 23:46:22 -0000", "waktu_dikirim": "Sat, 04 Jan 2020 23:46:22 -0000"}}
[2020-01-05 00:02:40,646]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 405, "method": "POST", "code": "405 METHOD NOT ALLOWED", "uri": "/transaction_details?", "request": {}, "responese": {"message": "The method is not allowed for the requested URL."}}
[2020-01-05 00:05:15,619]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/transaction_details?", "request": {}, "responese": {"message": {"nama_suplier": "Missing required parameter in the JSON body"}}}
[2020-01-05 00:05:51,475]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/transaction_details?", "request": {}, "responese": {"message": {"nama_suplier": "Missing required parameter in the JSON body"}}}
[2020-01-05 00:05:54,711]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 400, "method": "POST", "code": "400 BAD REQUEST", "uri": "/transaction_details?", "request": {}, "responese": {"message": {"nama_suplier": "Missing required parameter in the JSON body"}}}
[2020-01-05 00:29:46,726]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction_details?", "request": {}, "responese": {"transaction_id": 1, "product_id": 1, "supplier_id": 3, "nama_supplier": "Mitra Solusi Elektronik", "kuantitas": 1, "harga": 55000, "metode_pengiriman": "24", "biaya_ongkir": 10000, "status": "process"}}
[2020-01-05 00:41:40,681]{/home/alta2/E-commerce-project/blueprints/__init__.py:65} ERROR -REQUEST_LOG	{"status_code": 401, "method": "GET", "code": "401 UNAUTHORIZED", "uri": "/transaction?", "request": {}, "responese": {"msg": "Missing Authorization Header"}}
[2020-01-05 00:41:44,166]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/transaction?", "request": {}, "responese": [{"id": 1, "pembeli_id": 3, "metode_pembayaran": "Bank BCA", "harga_barang_total": 0, "biaya_ongkir_total": 0, "total_harga": 0, "total_barang": 0, "status": "process", "waktu_diproses": "Sat, 04 Jan 2020 23:46:22 -0000", "waktu_dikirim": "Sat, 04 Jan 2020 23:46:22 -0000"}]}
[2020-01-05 00:46:33,091]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction?", "request": {}, "responese": {"id": 1, "pembeli_id": 3, "metode_pembayaran": "Bank BCA", "harga_barang_total": 55000, "biaya_ongkir_total": 10000, "total_harga": 65000, "total_barang": 1, "status": "order terkirim", "waktu_diproses": "Sat, 04 Jan 2020 23:46:22 -0000", "waktu_dikirim": "Sun, 05 Jan 2020 00:46:25 -0000"}}
[2020-01-05 00:54:05,968]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction_details?", "request": {}, "responese": {"transaction_id": 0, "product_id": 0, "supplier_id": 0, "nama_supplier": null, "kuantitas": 0, "harga": 0, "metode_pengiriman": null, "biaya_ongkir": 0, "status": null}}
[2020-01-05 00:56:38,877]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction_details?", "request": {}, "responese": {"status": "UNAUTHORIZED"}}
[2020-01-05 00:58:38,032]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/transaction_details?", "request": {}, "responese": [{"transaction_id": 1, "product_id": 1, "supplier_id": 3, "nama_supplier": "Mitra Solusi Elektronik", "kuantitas": 1, "harga": 55000, "metode_pengiriman": "24", "biaya_ongkir": 10000, "status": "terkirim"}]}
[2020-01-05 01:04:38,078]{/home/alta2/E-commerce-project/blueprints/__init__.py:55} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction_details?", "request": {}, "responese": {"transaction_id": 1, "product_id": 1, "supplier_id": 3, "nama_supplier": "Mitra Solusi Elektronik", "kuantitas": 1, "harga": 55000, "metode_pengiriman": "24", "biaya_ongkir": 10000, "status": "terkirim"}}
[2020-01-05 05:47:42,885]{/home/alta2/E-commerce-project/blueprints/__init__.py:87} ERROR -REQUEST_LOG	{"status_code": 404, "method": "POST", "code": "404 NOT FOUND", "uri": "/product/user?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-05 05:48:10,033]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/product/user?", "request": {}, "responese": {"id": 2, "nama_produk": "Kipas Angin", "kategori": "Peralatan Elektronik Rumah", "brand": "Maspion", "harga": 250000, "lokasi_kota": "Malang", "harga_awal": 0, "persen_discount": 0, "deskirpsi_produk": "Cintailah produk2 Indonesia", "gratis_ongkir": false, "client_id": 6, "nama_supplier": "Bang Amin Elektronik"}}
[2020-01-05 05:50:10,021]{/home/alta2/E-commerce-project/blueprints/__init__.py:87} ERROR -REQUEST_LOG	{"status_code": 404, "method": "PUT", "code": "404 NOT FOUND", "uri": "/product/user/2?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-05 05:50:55,681]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/product/user/2?", "request": {}, "responese": {"id": 2, "nama_produk": "Kipas Angin", "kategori": "Peralatan Elektronik Rumah", "brand": "Maspion", "harga": 250000, "lokasi_kota": "Malang", "harga_awal": 300000, "persen_discount": 17, "deskirpsi_produk": "Cintailah produk2 Indonesia", "gratis_ongkir": false, "client_id": 6, "nama_supplier": "Bang Amin Elektronik"}}
[2020-01-05 05:51:23,570]{/home/alta2/E-commerce-project/blueprints/__init__.py:87} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/product?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-05 05:51:32,685]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product/list?", "request": {}, "responese": [{"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 100000, "persen_discount": 30, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}, {"id": 2, "nama_produk": "Kipas Angin", "kategori": "Peralatan Elektronik Rumah", "brand": "Maspion", "harga": 250000, "lokasi_kota": "Malang", "harga_awal": 300000, "persen_discount": 17, "deskirpsi_produk": "Cintailah produk2 Indonesia", "gratis_ongkir": false, "client_id": 6, "nama_supplier": "Bang Amin Elektronik"}]}
[2020-01-05 05:54:08,075]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction/user?", "request": {}, "responese": {"id": 2, "pembeli_id": 5, "metode_pembayaran": "Bank BCA", "harga_barang_total": 0, "biaya_ongkir_total": 0, "total_harga": 0, "total_barang": 0, "status": "process", "waktu_diproses": "Sun, 05 Jan 2020 05:50:52 -0000", "waktu_dikirim": "Sun, 05 Jan 2020 05:50:52 -0000"}}
[2020-01-05 05:58:50,725]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction/user?", "request": {}, "responese": {"message": "cart sudah dibuat"}}
[2020-01-05 06:08:01,650]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "POST", "code": "200 OK", "uri": "/transaction_details/user?", "request": {}, "responese": {"transaction_id": 2, "product_id": 2, "supplier_id": 6, "nama_supplier": "Bang Amin Elektronik", "kuantitas": 1, "harga": 250000, "metode_pengiriman": "Fast Delivery 24 Jam", "biaya_ongkir": 30000, "status": "process"}}
[2020-01-05 06:09:10,478]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction/user?", "request": {}, "responese": {"id": 2, "pembeli_id": 5, "metode_pembayaran": "Bank BCA", "harga_barang_total": 250000, "biaya_ongkir_total": 30000, "total_harga": 280000, "total_barang": 1, "status": "order terkirim", "waktu_diproses": "Sun, 05 Jan 2020 05:50:52 -0000", "waktu_dikirim": "Sun, 05 Jan 2020 06:05:39 -0000"}}
[2020-01-05 06:19:51,737]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction/user?", "request": {}, "responese": {"id": 2, "pembeli_id": 5, "metode_pembayaran": "Bank BRI", "harga_barang_total": 250000, "biaya_ongkir_total": 30000, "total_harga": 280000, "total_barang": 1, "status": "order terkirim", "waktu_diproses": "Sun, 05 Jan 2020 05:50:52 -0000", "waktu_dikirim": "Sun, 05 Jan 2020 06:19:25 -0000"}}
[2020-01-05 06:23:26,289]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "PUT", "code": "200 OK", "uri": "/transaction_details/user?", "request": {}, "responese": {"transaction_id": 2, "product_id": 2, "supplier_id": 6, "nama_supplier": "Bang Amin Elektronik", "kuantitas": 1, "harga": 250000, "metode_pengiriman": "Fast Delivery 24 Jam", "biaya_ongkir": 30000, "status": "terkirim"}}
[2020-01-05 06:32:50,559]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/transaction_details/admin?", "request": {}, "responese": [{"transaction_id": 2, "product_id": 2, "supplier_id": 6, "nama_supplier": "Bang Amin Elektronik", "kuantitas": 1, "harga": 250000, "metode_pengiriman": "Fast Delivery 24 Jam", "biaya_ongkir": 30000, "status": "terkirim"}]}
[2020-01-05 06:33:07,725]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/transaction/admin?", "request": {}, "responese": [{"id": 1, "pembeli_id": 3, "metode_pembayaran": "Bank BCA", "harga_barang_total": 55000, "biaya_ongkir_total": 10000, "total_harga": 65000, "total_barang": 1, "status": "order terkirim", "waktu_diproses": "Sat, 04 Jan 2020 23:46:22 -0000", "waktu_dikirim": "Sun, 05 Jan 2020 00:46:25 -0000"}, {"id": 2, "pembeli_id": 5, "metode_pembayaran": "Bank BRI", "harga_barang_total": 250000, "biaya_ongkir_total": 30000, "total_harga": 280000, "total_barang": 1, "status": "order terkirim", "waktu_diproses": "Sun, 05 Jan 2020 05:50:52 -0000", "waktu_dikirim": "Sun, 05 Jan 2020 06:19:25 -0000"}]}
[2020-01-05 06:33:47,605]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/transaction_details/admin?", "request": {}, "responese": [{"transaction_id": 2, "product_id": 2, "supplier_id": 6, "nama_supplier": "Bang Amin Elektronik", "kuantitas": 1, "harga": 250000, "metode_pengiriman": "Fast Delivery 24 Jam", "biaya_ongkir": 30000, "status": "terkirim"}]}
[2020-01-05 06:34:14,956]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product/list?", "request": {}, "responese": [{"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 100000, "persen_discount": 30, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}, {"id": 2, "nama_produk": "Kipas Angin", "kategori": "Peralatan Elektronik Rumah", "brand": "Maspion", "harga": 250000, "lokasi_kota": "Malang", "harga_awal": 300000, "persen_discount": 17, "deskirpsi_produk": "Cintailah produk2 Indonesia", "gratis_ongkir": false, "client_id": 6, "nama_supplier": "Bang Amin Elektronik"}]}
[2020-01-05 06:34:34,581]{/home/alta2/E-commerce-project/blueprints/__init__.py:87} ERROR -REQUEST_LOG	{"status_code": 404, "method": "GET", "code": "404 NOT FOUND", "uri": "/product/1?", "request": {}, "responese": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2020-01-05 06:35:47,399]{/home/alta2/E-commerce-project/blueprints/__init__.py:77} INFO -REQUEST_LOG	{"status_code": 200, "method": "GET", "code": "200 OK", "uri": "/product/1?", "request": {}, "responese": {"id": 1, "nama_produk": "Stick PS 2", "kategori": "Konsol Gaming", "brand": "SONY", "harga": 70000, "lokasi_kota": "Malang", "harga_awal": 100000, "persen_discount": 30, "deskirpsi_produk": "Stick berkualitas masih baru", "gratis_ongkir": false, "client_id": 3, "nama_supplier": "Mitra Solusi Elektronik"}}
